"id","condition","AvgVelcoity","RangeX","TimeElapsed","ManipLinear","NormRange"
"P8","B",0.287846227877198,0.322560017045229,9.22012376785278,0.125729718407711,0.516308444094025
"P8","C",0.611837131333731,0.177071200718866,2.07466506958008,0.135083694869902,0.197362978328232
"P8","D",0.987039770754505,0.34948358001589,7.44213461875916,0.132355422648768,0.842512326709186
"P8","E",2.10354954551575,0.341754369586396,15.6731371879578,0.149343010689724,0.882264104233575
"P8","F",0.921400824109618,0.27355425061113,15.980094909668,0.121160845064743,0.655831649784684
"P8","G",0.697628207353642,0.264664236255781,14.0851929187775,0.12060241636921,0.52298104647842
"P8","H",1.33723715621561,0.280251171235375,3.61878180503845,0.131856731387437,0.503225821224624
"P9","A",2.93921035002184,0.287273847722877,2.97926640510559,0.155787551312224,0.52544921760532
"P9","B",0.550801226612276,0.318176008820058,2.94905614852905,0.137967717792935,0.436167205404443
"P9","C",0.586666511642305,0.29867273737215,3.10214853286743,0.14593849992231,0.444417353204786
"P9","D",1.52040572360007,0.295092107917259,7.03010654449463,0.146828514597738,0.417068409222263
"P9","E",2.21412395906624,0.291026603964215,2.6426420211792,0.137339893501337,0.450230502464342
"P9","F",1.80597476082312,0.285738096041851,4.7945339679718,0.110962137258206,0.470691862141414
"P9","G",0.480762198820206,0.299551859517004,3.68376564979553,0.150760023959728,0.440070735984529
"P9","H",2.54055943804867,0.317022290323418,2.15082144737244,0.149080174980596,0.482402066437677
