"id","condition","AvgAccel","PathLengthDifference","TimeElapsed"
"P4","D",1.79540828365528,0.13509974534565,2.52573609352112
"P4","E",4.14734972196016,0.592387971381725,8.02063369750977
"P4","F",9.81587716234241,0.221243258718671,10.189183473587
"P4","G",18.0897740747628,0.776794191800272,10.3579776287079
"P4","H",25.4445985568645,0.515837276332462,5.18379878997803
"P5","A",2.31610545570152,0.0495348484555532,2.12511229515076
"P5","B",3.16813019539389,0.0501986391184181,3.58790993690491
"P5","C",3.12933702676636,0.0174044391688048,2.76352572441101
"P5","D",29.9448410867228,0.321548855711023,3.36115884780884
"P5","E",3.7456595057612,0.896149535208852,8.19867563247681
"P5","F",2.2678177654363,0.387914523867401,3.8364884853363
"P5","G",2.94117069169025,0.0351047133969518,3.63529801368713
"P5","H",21.5655862178568,0.29111291774626,4.6304087638855
"P6","C",8.73118648525725,0.0671356591972821,3.25365662574768
"P6","D",87.0866684855637,0.707076316025358,5.84882044792175
"P6","G",10.8393591779885,0.144951347488971,5.27161240577698
"P6","H",18.6064659621847,0.742813522662846,4.05017900466919
"P7","A",25.2180241669139,0.111109373112754,3.46854734420776
"P7","B",8.1920742740062,0.0117889369131066,3.56691813468933
"P7","C",13.5633445411412,0.0169254208617499,2.24303388595581
"P7","D",9.01378594383433,0.178082151300392,8.65092039108276
"P7","E",76.5734892662333,0.338776441247733,5.53833675384521
"P7","F",12.43090841804,0.072456143685433,3.08424019813538
"P7","G",11.0758540573783,0.053409180610981,3.95126080513
"P7","H",15.9102784728444,0.071198023487027,2.52702450752258
"P8","A",3.19830324286489,0.325519228895813,3.10391163825989
"P8","B",3.58216201780328,0.480722635950969,9.22012376785278
"P8","C",10.3816152666208,0.0415074412545185,2.07466506958008
"P8","D",9.53793217918329,1.73866114455469,7.44213461875916
"P8","E",26.1095295757605,1.76418879857147,15.6731371879578
"P8","F",10.897373305224,0.898340209504337,15.980094909668
"P8","G",9.93899944574741,0.593856946180767,14.0851929187775
"P8","H",20.2073526490874,0.508881707182799,3.61878180503845
"P9","A",21.14419429683,0.252602304677687,2.97926640510559
"P9","B",9.77153000737534,0.0422556564763026,2.94905614852905
"P9","C",10.0908210871751,0.0267823941061041,3.10214853286743
"P9","D",24.1248352697497,0.373566331444673,7.03010654449463
"P9","E",18.5853062915912,0.118554677800696,2.6426420211792
"P9","F",23.566267021022,0.0989542712633847,4.7945339679718
"P9","G",6.42836632887502,0.0518925930647809,3.68376564979553
"P9","H",43.3952344707335,0.123478495588023,2.15082144737244
